id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
318226,Hillsong: Let Hope Rise,2016-09-16,10000000,2600000,Released,It's all about Him.,103,1.858E+00,en,,false,"Chronicles the unlikely rise to prominence of the Australia-based Christian band, Hillsong United.",,,,Documentary
568173,Offending Angels,2000-10-06,88608,100,Released,,94,6E-01,en,,false,Sam and Baggy are two non-committal slackers who while their time away with nonsensical affairs while dreaming of greater things in life. Paris and Zeke are two guardian angels who confront them with plans for change. Paris is a former dolphin while Zeke is a former squirrel.,,,Guerilla Films,Romance
586776,The Sholay Girl,2019-03-08,1000,1000,Released,,106,2.296E+00,hi,,false,"The journey of Indian film industry's first stunt woman Reshma Pathan, it will trace the life of Reshma and her stint in movies as a body double for various actresses. Bidita Bag plays the lead role of feisty stunt-woman.",हिन्दी,India,,"Action,Drama"
367553,Bhale Bhale Magadivoy,2015-09-04,1400000,8300000,Released,,145,1.681E+00,te,,false,"Lucky has problems with his memory, and tries to impress Nandana's father so they can be married.",తెలుగు,India,"UV Creations,Geetha Arts","Romance,Comedy"
412096,Maanagaram,2017-03-10,779000,1550000,Released,,137,1.945E+00,ta,,false,A handful of diverse characters find themselves in extraordinary situations that are interlinked with one another.,தமிழ்,India,Potential Studios,"Thriller,Action"
7280,The Last Lear,2008-09-12,1500000,202000,Released,Hearty. Eccentric. Passionate. Meet Harry.,113,1.176E+00,en,,false,"The film starts with the veteran thespian Harish Mishra, he is gravely ill. The punishments of a film shoot have left the old man in a coma. His co-star, Shabnam, is wracked with worry, but their director, Siddharth, keeps strangely distant and refuses to visit his ailing star. In flashbacks, their story emerges.",English,India,Planman Motion Pictures,Drama
701062,"Sí, Mi Amor",2020-01-23,5000,5000,Released,Be happy or be right... That's the dilemma.,107,1.01E+00,es,http://www.wallazproducciones.com/,false,A blindsided boyfriend must prove his fidelity when his girlfriend spontaneously dumps him after suspecting him of cheating. Based on the successful stan-up comedy show of the same name.,Español,Peru,Wallaz,"Comedy,Family,Romance"
550494,Neghab,2005-09-26,10000,100000,Released,Neghab,90,8.42E-01,en,,false,mask neghab,فارسی,Iran,,"Drama,Mystery"
377495,Doctor Proctor: Bubble in the Bathtub,2015-10-16,4900000,2498851,Released,A comedy way behind of it's time,95,1.669E+00,no,,false,"The lovesick Doctor Proctor has traveled back in time in a desperate attempt to alter history. He wants to stop the wedding between his beloved Juliette and the terrible Claude Cliché, but is trapped in time. Lise and Bulle have to help him back.","Deutsch,Norsk","Germany,Norway","Maipo Film,Tradewind Pictures","Adventure,Family,Fantasy,Comedy"
84044,For the First Time,2008-08-27,799634,3036326,Released,,115,1.169E+00,tl,http://forthefirsttime.yehey.com/,false,"Two lovers spend an unforgettable summer in Greece, but their differences threaten to break them up.",,"Greece,Philippines",Star Cinema – ABS-CBN Film Productions,"Drama,Romance"
49737,The Five of Us,2004-08-27,2500000,408000,Released,,82,6.42E-01,fr,,false,"In Montreal, the teenagers Manon, Anne, Isa, Claudie and Sophie are friends since their childhood. While spending a couple of days in the cottage of Sophie's parents nearby a lake, the girls decide to give a party, and Manon and Sophie hitch for a ride to the town in a jeep to buy some beers and supplies and they invite the driver to the party. On the return, the same driver stops the car and later Sophie is found stabbed, raped and covered of blood. Fifteen years later, Manon sees the guy in a car-wash and she invites her former friends to return to the house nearby the lake, where wounds of their traumatic loss are disclosed.",Français,Canada,"Forum Films,Remstar Productions","Crime,Drama"
261949,Thanks Maa,2010-03-05,500000,2000000,Released,Based on 12.66 million true stories,120,1.198E+00,en,,false,"While on the run from the reformatory, a 12 year old boy named Municipality finds and saves a two day old abandoned baby from becoming the prey to a ferocious street dog. Failing to find any takers among the people whom he deemed responsible and respectable, Municipality takes up the onus of finding the mother of that abandoned baby himself. Municipality's rock steady determination ultimately helps him emerge a winner against all odds as he reaches that baby's mother but in bargain he loses his most precious possession, the flawless and god-like image of a mother he used to see in his dreams and probably the hope that he'll ever find his own mother again.",हिन्दी,India,"Quantum Films [in],Sony Pictures","Comedy,Drama"
257423,Thegidi,2014-02-28,404000,1100000,Released,,122,1.421E+00,ta,,false,"Vettri joins a detective agency and is assigned a series of subjects to observe. He falls in love with Madhusree, one of his targets, and just when everything seems to be going fine, Vettri's subjects start dying mysteriously. Can he save Madhu before it is too late?",தமிழ்,India,Thirukumaran Entertainment,"Crime,Thriller"
469114,Crimea,2017-09-28,6900000,5987319,Released,Never Leave Your Loved Ones,99,1.918E+00,ru,,false,"The film follows a romantic liaison between a young woman from Kiev, who is a supporter of the pro-European Maidan uprising, and a man from Sevastopol who joins the pro-Russian resistance in the aftermath of Maidan’s success in Kiev.","Pусский,Український",Russia,,"Action,Drama"
439613,Honey Bee 2: Celebrations,2017-03-23,690000,640000,Released,,128,1.917E+00,ml,,false,Sebastian and Angela are all set to get married until their difference of opinions and cultural conflicts between the families threaten their union.,,India,Lal Creations,"Adventure,Comedy"
240865,Naan Sigappu Manithan,2014-04-11,1200000,2800000,Released,,161,1.42E+00,ta,,false,"Indran suffers from narcolepsy, a sleep disorder that makes him fall asleep at the slightest excitement. He meets Meera and they fall in love but one night, they are attacked by unknown persons. Indran panics and goes into sleep, while Meera is raped. Indran must rely hard on his wits to find the assailants and overcome his condition get his revenge.",தமிழ்,India,"UTV Motion Pictures,Vishal Film Factory","Action,Drama"
310123,Zid,2014-11-28,1556288,1268395,Released,Come Play With Fire,128,1.414E+00,en,,false,"A journalist, who is still in love with his ex-girlfriend, becomes the obsession of his landlord's daughter.","English,हिन्दी",India,,"Thriller,Romance"
133666,D@bbe 2,2009-12-24,600,3,Released,,81,1.187E+00,tr,,false,"Internet network has spread into every home Dabbe, under the command of electromagnetic systems all over the world with demons and shadow assets were seized.",Türkçe,,,"Horror,Mystery"
422603,Aanandam,2016-10-21,450000,2300000,Released,,134,1.827E+00,ml,,false,A group of students visit Goa and Hampi while on their college trip. Their experiences during their journey help them understand the intricacies of love and friendship.,"English,",India,"Cast N' Crew,Habit of Life","Adventure,Comedy,Romance"
201893,Treasures O.K.,2013-05-01,6000000,1431461,Released,There's no time to explain,110,1.422E+00,ru,,false,"Kirill and Gulnara are looking for the legendary treasure of Ivan Grozny... Maybe they will find it, maybe not - but they will definitely find each other.",Pусский,Russia,,"Comedy,Adventure,Romance"
15647,Kissing Jessica Stein,2002-03-13,1000000,10013424,Released,"When it comes to love, sometimes she just can't think straight.",97,6.977E+00,en,,false,"Jessica, a Jewish copy editor living and working in New York City, is plagued by failed blind dates with men, and decides to answer a newspaper's personal advertisement. The advertisement has been placed by 'lesbian-curious' Helen Cooper, a thirtysomething art gallerist.",English,United States of America,"Michael Alden Productions,Fox Searchlight Pictures,Brad Zions Films,Eden Wurmfeld Films,Cineric",Comedy
428658,The Great Father,2017-03-30,9400000,9600000,Released,,147,1.905E+00,ml,http://www.augustcinemaindia.in/project_details.php?project=Great%20Father&path=uploadimage/g1.jpg&domain=august-cinema&movie_detail=success,false,A businessman who is trying hard to be a good father to his daughter has a run-in with malevolent policeman.,,India,August Cinema,"Action,Crime,Mystery"
44167,Dreaming Lhasa,2007-04-13,500000,21504,Released,,90,9.87E-01,en,http://www.dreaminglhasa.com/home.htm,false,"Karma, a Tibetan filmmaker from New York, goes to Dharamsala, the Dalai Lama's exile headquarters in northern India, to make a documentary about former political prisoners who have escaped from Tibet. She wants to reconnect with her roots but is also escaping a deteriorating relationship back home.One of Karma's interviewees is Dhondup, an enigmatic ex-monk who has just escaped from Tibet. He confides in her that his real reason for coming to India is to fulfill his dying mother's last wish, to deliver a charm box to a long-missing resistance fighter. Karma finds herself unwittingly falling in love with Dhondup even as she is sucked into the passion of his quest, which becomes a journey into Tibet's fractured past and a voyage of self-discovery","English,","India,United Kingdom",,"Drama,Romance"
341408,Decent People,2015-04-30,2000000,1683000,Released,,90,1.643E+00,ru,,false,What would you do if a relative recently released from prison would move to your house? And you accidentally killed him...,Pусский,Russia,"Emotion Pictures,Renovatio Entertainment",Comedy
37964,Brown Sugar,2002-10-05,8000000,27362712,Released,When did you first fall in love with hip-hop?,109,6.882E+00,en,,false,"Sidney is a writer who's just left her L.A. Times music review gig to edit New York hip-hop magazine XXL. Dre is an executive with a hip-hop record company based in New York. They've known each other since they met as children, when both discovered hip-hop for the first time. Now that they're back together, they should be perfect for each other, except that Dre's about to marry lawyer Reese and Sidney claims not to be interested in Dre romantically. Meanwhile, Dre is growing increasingly restless with his company's focus on profit over artistry, which leads to signing the gimmicky duo Ren and Ten while ignoring the talented Chris",English,,,"Comedy,Romance"
691801,Jimmy Reardon - Aren't You Even Gonna Kiss Me Goodbye?,2013-10-31,500000,6264058,Released,"The Director's Cut of ""A Night in the Life of Jimmy Reardon"".",94,1.4E+00,en,https://www.williamrichertfilms.com/river-phoenix-jimmy-reardon-directors-cut/,false,"On the 20th Anniversary of River Phoenix's death: The fully-restored original Director's Cut of William Richert's film based on his teenage satiric novel AREN'T YOU EVEN GONNA KISS ME GOODBYE? with score by Academy Award composer Elmer Bernstein and narration by William Richert. Starring River Phoenix, Ann Magnuson, Meredith Salenger, Ione Skye, Louanne and introducing Matthew Perry and Johnny Gulecki.",,,,Drama
439601,CIA: Comrade In America,2017-05-05,1400000,3900000,Released,How far will you go for love?,134,1.891E+00,ml,,false,"A young Aji Mathew is a communist who goes the whole nine yards for the ideologies he believes in. When the girl he loves leaves to the US out of the blue and her parents fix her wedding, Aji is left with just a fortnight to reach the country albeit with no passport or visa. How far he is willing to go for love forms the plot.","English,,Español",India,Amal Neerad Productions,"Action,Adventure,Romance"
10599,Pinocchio,2002-10-11,40000000,41323171,Released,,108,6.683E+00,it,,false,Roberto Benigni adapts the classic children's tale by Carlo Collodi for the big-budget family-oriented comedy Pinocchio.,Italiano,"Italy,United States of America","Miramax,Cecchi Gori Group,Buena Vista International","Comedy,Family,Fantasy"
64264,Gloss,2007-08-23,2500000,4684165,Released,,118,9.78E-01,ru,,false,"A pretty, young girl from a coal-mining town comes to Moscow with dreams of becoming a supermodel in this satirical look at the fashion industry.",Pусский,Russia,,"Comedy,Drama"
197009,How to Save a Life,2011-05-01,41536,62875,Released,Let the waves take you away,84,1.384E+00,en,,false,,English,,,Drama
262973,Anegan,2015-02-13,5200000,8200000,Released,Game Begins.,154,1.627E+00,ta,,false,Madhumitha is convinced that she and her colleague Ashwin were lovers in their past lives and have been brought together by fate. Is there any truth to this or is she merely hallucinating?,தமிழ்,India,AGS Entertainment,"Comedy,Mystery,Romance,Thriller"
29047,The Kid Stays in the Picture,2002-08-16,40000,1434436,Released,The Story Of A Man Who Seduced Hollywood.,93,6.404E+00,en,http://www.kidstaysinthepicture.com/,false,"Documentary about legendary Paramount producer Robert Evans, based on his famous 1994 autobiography.",English,United States of America,"Ministry of Propaganda Films,Woodland Pictures LLC,Highway Films,Robert Evans Company",Documentary
19058,Down,2002-01-23,15000000,163169,Released,YOUR NEXT STOP... IS HELL.,111,6.381E+00,en,,false,"After the elevators at a New York City skyscraper begin inexplicably malfunctioning, putting its passengers at risk, mechanic Mark Newman (James Marshall) and reporter Jennifer Evans (Naomi Watts) begin separate investigations. Newman gets resistance from superiors at his company, which manufactured the elevator, while additional elevator incidents cause several gruesome deaths. The police get involved and suspect that terrorists are responsible, but a far stranger explanation looms.",English,"Netherlands,United States of America",First Floor Features,"Action,Horror,Mystery,Thriller"
39141,Tadpole,2002-11-01,150000,2891288,Released,Everyone says he should date girls his own age. Oscar respectfully disagrees.,78,6.253E+00,en,,false,"Beautiful, sophisticated women are all over Oscar Grubman. He is sensitive and compassionate, speaks French fluently, is passionate about Voltaire, and thinks the feature that tells the most about a woman is her hands. On the train home from Chauncey Academy for the Thanksgiving weekend, Oscar confides in his best friend that he has plans for this vacation--he will win the heart of his true love. But there is one major problem--Oscar's true love is his stepmother Eve. Oscar is certain that he could be a better mate to Eve than his work-obsessed father. He fails to win Eve's heart and is consequently dejected. Oscar's path to his true love is further crossed by Diane, Eve's best friend who, one night while wearing Eve's borrowed perfumed scarf, offers him temporary comfort in an unconventional tryst. For Diane, Oscar fills a void in her life. For Oscar, Diane is somewhat of a distraction, as his continued pursuit of Eve leads to an unexpected resolution.","English,Français",United States of America,"Dolly Hall Productions,IFC Productions,InDigEnt (Independent Digital Entertainment),Miramax","Drama,Comedy,Romance"
403540,Mirzya,2016-10-07,6750000,1500000,Released,Dare to Love,129,1.783E+00,hi,,false,Two star-crossed lovers must battle the forces which try to keep them apart at different timelines and at different world's.,हिन्दी,India,"Rakeysh Omprakash Mehra Films,Cinestaan Film Company","Romance,Drama,Fantasy"
34081,Ted Bundy,2002-11-22,1200000,68716,Released,Not every serial killer fits the profile.,99,6.212E+00,en,,false,"Docu-drama based on the life of Ted Bundy, a serial killer who killed at least 19 young women during the 1970's (though some sources say as many as 30 to 35 were murdered). Set from his college student years, to his first victims, his capture, escape from prison (twice), his final killing spree to his trial, conviction and execution.","English,Italiano",United States of America,Incessant Barking Productions Inc.,"Crime,Drama,Horror"
182303,The Bashful Bachelor,1942-03-19,165000,675000,Released,,78,6E-01,en,,false,"Lum Edwards is annoyed with his partner in Pine Ridge's Jot-'em-Down general store, Abner Peabody, because Abner has swapped their delivery car for a racehorse. Lum is also too timid to propose to Geraldine, so he involves Abner in a ""rescue"" effort which nearly gets both of them killed. They try again, and this time Geraldine is impressed. Lum writes a proposal note, but Abner, by mistake, delivers it to the Widder Abernathy, who has been ready to remarry for years. This puts Lum in a peck of trouble until the sheriff appears with the Widder's long-gone and hiding husband.",English,United States of America,RKO Radio Pictures,
15186,Full Frontal,2002-08-02,2000000,2506446,Released,Everybody Needs A Release,96,6.192E+00,en,,false,"A contemporary comedy set in Los Angeles, Full Frontal traces the complicated relationship among seven friends as they deal with the fragile connections that bind them together. Full Frontal takes place during a twenty-four hour period - a day in the life of missed connections.",English,United States of America,"Populist Pictures,Miramax,Monophonic Inc.","Comedy,Drama,Romance"
400267,Byomkesh Bakshi,2015-10-16,110000,190000,Released,,110,1.616E+00,bn,,false,"The curtain rises on a small coalfield town. Plagued with a series of unexplained troubles that broke out suddenly, owner of a coalmine seeks the help of Byomkesh Bakshi to sort things out for him. When Byomkesh arrives with his trusted confidante Ajit, they discover to their complete dismay a maze of crimes woven around a violent murder that had little to do with the job that they were entrusted with. A mesmerizing mosaic of criminal characters, a sordid saga of lecherous lust, the thriller unfolds the complex layers of the human mind.",বাংলা,India,"RP Techvision (I) Pvt. Ltd.,Anjan Dutt Production","Thriller,Action,Crime"
706728,Stalking Ian:The New Cut,2020-03-31,1,10,Released,Stalking was just the beginning,4,9.65E-01,en,https://youtu.be/v61IKBwAoTE,false,A crazy fan enters a boy named Ian's house,English,,Nerd Duck Films,"Comedy,Thriller"
86728,Labios Rojos,2011-10-14,73476,134906,Released,,93,1.362E+00,es,http://www.labiosrojosfilm.com,false,"In Mexico City, Ricardo is a family man, pressed by responsibilities, when he finally lands a better job as creative director for an ad agency. But that's when his problems really begin: his boss is a martinet, and suddenly Ricardo finds himself unable to perform in bed with his luscious wife, whose red lips have driven him wild to now. She's dismayed that he's seemingly lost interest; she seeks advice from friends and tries to spice things up with Ricardo. Meanwhile, at the office, he faces other temptations. Can Ricardo find a way to succeed at work and succeed at home?",Español,Mexico,,"Drama,Comedy,Romance"
410572,Babu Bangaram,2016-08-12,4200000,6900000,Released,,150,1.767E+00,te,,false,ACP Krishna strives to capture the gangsters who threaten to attack his lover and her family members.,"தமிழ்,తెలుగు",India,Sitara Entertainments,"Action,Comedy,Romance"
20340,Sympathy,2007-04-13,66102000,578392869,Released,,105,9.62E-01,en,,false,A bank robber and his hostage spend the night in a hotel where they are visited by a man who sends the story on an unexpected path full of twists and turns.,"Deutsch,English",,,"Drama,Mystery,Romance,Thriller"
13369,Empire,2002-12-06,4000000,18591272,Released,Two worlds collide.,90,5.588E+00,en,,false,A big time drug dealer Victor Rosa is looking to get out of the game and sees his chance with a big deal with a new friend who happens to be a Wall St. stockbroker. Thinking this will be his chance to go out on top Victor soon finds out that he has been double crossed and his last option is to get revenge.,"English,Español,Deutsch",United States of America,"Universal Pictures,Bigel / Mailer Films","Crime,Action,Drama"
503928,Mahabharat,2013-12-27,7000000,210000,Released,"Animation, Action, Adventure",119,1.4E+00,hi,,false,"Mahabharat is considered as the greatest and the longest epic in world literature It has all the possible elements that a story could have - conflict, duty, sacrifice, heroism, truth, justice, romance, adventure, fantasy and relationships - making it truly an all-encompassing fascinating saga.",हिन्दी,India,"Bubble Creations Digital Studios,Pen Studios,PVR Pictures","Adventure,Animation,Action,History,Family"
506750,Tanks for Stalin,2018-04-26,2179800,36837802,Released,,95,3.496E+00,ru,,false,"A prototype of a  new cutting edge tank is being taken on a secret mission to Moscow, to Comrade Stalin. Soon the cross-country run turns into a ruthless race. Followed by Nazis, the tanks' team defeats their pursuers and proves the great ability and vast superiority of the machine that is about to become a legendary T-34.",Pусский,Russia,20th Century Fox Russia,"War,Action,Adventure"
401032,Voiceless,2016-10-07,250000,418940,Released,One man. One Fight. The Ultimate Sacrifice.,107,1.763E+00,en,http://voicelessthemovie.com/,false,"A young, reserved war veteran moves to North East Philadelphia to start an inner city community outreach and puts his life on the line to stand against an abortion clinic that moved across the street from his building.",English,United States of America,"C3 Studios,American Hero Films",Drama
10918,Undertaking Betty,2002-12-04,8000000,1868949,Released,Sometimes finding true love can be the death of you.,94,5.27E+00,en,,false,A politician's wife and the mortician who has secretly loved her for years plan to fake her death so they can run away together.,English,"Germany,United Kingdom,United States of America","Spice Factory,Snowfall Films,Great British Films","Comedy,Romance"
54580,Mondays in the Sun,2002-09-27,4000000,146402,Released,This film is not based on a real story. It is based on thousands.,113,5.269E+00,es,,false,"After the closure of their shipyard in Northern Spain, a few former workers: Santa, José, Lino, Amador, Sergei and Reina keep in touch. They meet mainly at a bar owned by their former colleague Rico. Santa is the most superficially confident and the unofficial leader of the group. A court case hangs over him relating to a shipyard lamp he smashed during protest against the closure. José is bitter that his wife, Ana, is employed when he is not. The gap between them is widening and he is fearful that she will leave him for a co-worker. Despite arthritic legs, Ana endures night shifts at a fish factory and thinks her looks are now lost. Not everyone seems to agree including her boss. Lino, an aging family man doggedly pursuing positions beyond his qualifications. The oldest member of the group, Amador, has degenerated into alcoholism after being abandoned by his wife; maintaining an increasingly transparent pretense that his wife will soon return from holiday.","Español,Deutsch","Spain,France,Italy","Sogepaq,Elías Querejeta Producciones Cinematográficas S.L.,Mediapro,Quo Vadis Cinéma,Eyescreen S.r.l.,Vía Digital,Eurimages,Continental Producciones,Instituto de la Cinematografía y de las Artes Audiovisuales,Televisión de Galicia,Atresmedia",Drama
15074,Extreme Ops,2002-11-27,40000000,10959475,Released,Fear is a trigger,93,5.21E+00,en,,false,"While filming an advertisement, some extreme sports enthusiasts unwittingly stop a group of terrorists.",English,United States of America,"Paramount,Extreme Productions,ApolloMedia Distribution","Action,Adventure,Drama,Thriller"
654954,Follow the Crows,2019-09-03,3000,4000,Released,"When you have nothing, something is everything.",94,2.169E+00,en,http://www.amazon.co.uk/gp/video/detail/B07TD6N2YF&ved=2ahUKEwjQ2oiFmazmAhXDmFwKHe-wCR8QFjAJegQIAhAB&usg=AOvVaw2-zUYx2klBYYqjil4OHO22,false,"Long after the end of the world survivors wander the fields and wastelands that once housed the cities of Britain. One such survivor, the Man, isolates himself from human contact, until he meets a young woman and the pair begin an adventure that will teach them both what it is to be human.",English,United Kingdom,"Berrow Bay Productions,22six Productions,Infinite 8,Rrats Kram Films","Thriller,Horror,Drama,Mystery"
30309,Real Women Have Curves,2002-01-13,3000000,7700000,Released,"Real women take chances, have flaws, embrace life...",86,5.026E+00,en,,false,"Freshly graduated from high school, Ana receives a full scholarship to Columbia University. Her very traditional, old-world parents feel that now is the time for Ana to help provide for the family, not the time for college.","English,Español",United States of America,"LaVoo Productions,Newmarket Films,HBO Films","Comedy,Drama"
63901,Big Daughter or a Test for...,2010-07-15,4000000,699703,Released,,94,1.154E+00,ru,,false,A romantic comedy about a complicate relationships between 37 years old father and his 17 years old daughter.,Pусский,Russia,"SinePro,Paradise Production Center","Comedy,Romance,Drama"
686596,Passage of Time,2020-03-26,1,1,Released,,1,9.48E-01,en,https://vimeo.com/400913693,false,"Time passes by, as the clock slowly ticks and the record player playing backwards.",,Malta,,
37748,800 Bullets,2002-10-18,4380750,1947000,Released,Let the battle begin...,124,4.896E+00,es,,false,"Julián Torralba is a former movie stuntman in Almeria, Spain. He and several of his colleagues, who once made a living in American Westerns shot in Spain, now are reduced to doing stunt shows for minuscule audiences on the decaying set built for those old Westerns. Julián wrestles with dark memories of the death of his son, also a stuntman, and with estrangement from his daughter-in-law Laura and her son Carlos. Carlos, a young boy, becomes intrigued with his late father's life and runs away to join Julián and his band of has-beens. There Carlos is initiated into the rambunctious life of these hard-drinking faux cowboys. But when Laura, a powerful executive looking for a new site for a tourist resort, learns that Carlos has joined the hated Julián, she moves to destroy even this remnant of Julián's once-proud career. Julián and the cowboys decide to fight back the only way they know how.","Español,English,Italiano",Spain,"Alan Young Pictures,Panico Films,Canal+ España,TVE,EiTB","Action,Comedy,Western"
684880,Anowara,1967-03-20,47240,70860,Released,,120,6E-01,en,,false,Anwara is a 1967 Bangladeshi film which stars Razzak and Suchonda in lead roles. It is one of the six films where Razzak and Suchonda shared screen time,বাংলা,Bangladesh,,Drama
425704,The Unknowns,2016-05-30,15000,33145,Released,Duty. Honor. Sacrifice. The Unknowns,85,1.727E+00,en,http://www.theunknownsmovie.com/,false,"Witness volunteers from the U.S. Army’s most elite ceremonial unit take on the intense training cycle at the Tomb of the Unknown Soldier in Arlington National Cemetery. Journey with the ‘New Men’ as they progress through a 9 ­month gauntlet of instruction, correction, and the endless pursuit of perfection. Watch as these soldiers are exposed to the rich history and honorable traditions of the brotherhood of Sentinels who guard the Tomb, as they learn what it means to protect our Nation’s Patriots amidst America’s most hallowed grounds.",English,United States of America,Time To Kill Productions,Documentary
9533,Red Dragon,2002-09-29,78000000,209196298,Released,Before the Silence.,124,4.759E+00,en,,false,"Former FBI Agent Will Graham, who was once almost killed by the savage Hannibal 'The Cannibal' Lecter, now has no choice but to face him again, as it seems Lecter is the only one who can help Graham track down a new serial killer.","English,Français","Germany,United States of America","Universal Pictures,Metro-Goldwyn-Mayer,Dino De Laurentiis Company,Mikona Productions GmbH & Co. KG,Pan Productions,Scott Free Productions","Crime,Horror,Thriller,Drama,Mystery"
388088,Jocob's Kingdom of Heaven,2016-04-08,110000,520000,Released,Enter with happy heart,145,1.721E+00,ml,,false,"Jacob, a successful businessman, is settled in Dubai with his family. He is forced to flee to another country when he ends up with a huge debt as his friend betrays him.","العربية,English,हिन्दी,,தமிழ்",India,"LJ Films,Big Bang Entertainments","Drama,Family"
79293,Leef!,2005-09-29,2705388,667160,Released,,106,7.67E-01,nl,,false,"Anna is a vital woman who is married and has two daughters. She picks up her old passion of writing again after frequent requests by a colleague and a friend, but she had not foreseen the consequences of family and friends reading her stories...",Nederlands,Netherlands,IDTV Film,Drama
506464,The Awakener,2018-11-01,3500000,2000000,Released,Corruption has created its greatest enemy,108,3.372E+00,pt,http://dtfilmes.com.br/odoutrinador/,false,"Miguel is a federal agent, highly trained and skilled in weapons. After experiencing trauma in his personal life, he sets out on a journey of revenge, assuming the identity of a masked vigilante. The Awakener decides to do justice with his own hands by exterminating corrupt politicians.",Português,Brazil,"Downtown Filmes,Paris Entretenimento","Thriller,Action,Crime,Drama"
34341,Men with Brooms,2002-09-20,7500000,4245870,Released,,102,4.477E+00,en,,false,"A witty and clever comedy that follows four longtime curling friends reunited by the last wishes of their recently deceased coach and set out to win the Golden Broom. Realising that the out of shape crew will be hard-pressed to win without a coach, Cutter swallows his pride and calls upon a retired curling champion - his estranged father. Now, these men with brooms, along with their new eccentric coach and Cutter's new romantic interest Amy, set off on a comedic journey which takes them from frozen lakes to huge arenas, searching for perfect stones, lost loves and second chances.",English,Canada,,Comedy
371979,Honeymoon,1976-02-10,1000000,50000,Released,,109,6E-01,fa,,false,"Reza and his mother Mah Banu, have a good and near relationship with Hossein family known as Khan Baba. Reza spends his time with Changiz, the son of Hossein family, and is interested in his sister, Mino.",فارسی,Iran,Siera Film,"Drama,Romance"
137495,Piratas en el Callao,2005-02-24,500000,700000,Released,,78,7.31E-01,es,,false,A young boy travels back to the 17th century to battle pirates off the coast of Peru.,Español,Peru,Alpamayo Entertainment,"History,Animation,Adventure"
370378,The Metamorphosis,1976-01-12,275000,60000,Released,,82,6E-01,en,http://www.sfi.se/en-GB/Swedish-film-database/Item/?itemid=4969&type=MOVIE&iv=Basic,false,"A Swedish adaptation of the Franz Kafka novella. Gregor Samsa, wakes one morning to find himself transformed  into a large, monstrous beetle.",svenska,Sweden,,
302579,Naturally Native,1999-10-08,700000,10508,Released,"Sometimes When You're Going Home, It's Important To Know Where You've Come From...",107,6.24E-01,en,http://naturallynative.com/home.html,false,"Naturally Native follows the lives, loves, pain, joy and relationships of three sisters as they attempt to start their own business. Of American Indian ancestry, but adopted by white foster parents as young children, each sister has her own identity issues and each has chosen a very different career path. Now dedicated to starting a Native cosmetic business, they attempt to overcome obstacles both in the business world and in the home. A touching love story of family and culture, Naturally Native also interweaves a subtle, but strong wake-up call regarding the treatment of Native people in corporate America. Naturally Native also provides some insight into tribal infrastructure and gaming issues.",English,United States of America,Red-Horse Native Productions,Drama
50777,Khelein Hum Jee Jaan Sey,2010-12-03,6500000,710000,Released,,180,1.129E+00,hi,,false,"1930, British India: In the province of undivided Bengal lies the sleepy, peaceful port of Chittagong. In this unassuming little town a revolution is about to begin; a revolution which will forever wake all of Chittagong and inspire the entire nation.",हिन्दी,,"Ashutosh Gowariker Productions,UTV Motion Pictures",Drama
394287,Sound and Fury,2016-02-11,10000,10000,Released,,100,1.685E+00,fa,,false,"Khosro, a pop singer, lives a hectic life with his wife Tina and their son Moez. His life is further complicated when he begins a love affair with a female fan. A terrible event ensues obliging the lovers to each recount their side of the story in pursuit of the truth.",فارسی,Iran,,Drama
307729,Dandupalya,2012-06-29,430000,5800000,Released,True... Not a story,126,1.375E+00,kn,,false,"A gang of notorious criminals go about looting houses, raping and murdering women. Chalapathy, a brave and brilliant police officer, sets out to capture the gang and bring them to justice.",?????,India,Apple Blossom Creations,"Thriller,Crime"
75896,Rascals,2011-10-06,6500000,7100000,Released,,128,1.294E+00,hi,,false,Two rival con-men attempt to outdo each other to woo a wealthy woman.,हिन्दी,India,"Rupali Aum Entertainment,Sanjay Dutt Productions",Comedy
92384,Trois 2: Pandora's Box,2002-08-09,800000,833779,Released,Open at your own risk.,0,4.178E+00,en,,false,"Stuck in a dull marriage, successful shrink Mia DuBois follows a patient's advice and exposes her wild side at a private underground club, where she meets a handsome stranger and begins an affair that may cost her more than just her husband.",English,United States of America,Rainforest Entertainment,"Drama,Thriller,Romance"
105017,Soog,2011-10-29,10000,10000,Released,Soog,85,1.285E+00,fa,,false,"A violent quarrel breaks out between a couple at midnight. Being at a relative's house in the north of Iran, they depart for Tehran in the middle of the night, but they do not bring along their son. Something terrible happens on their way...",فارسی,Iran,,Drama
613853,Venky Mama,2019-12-13,3500000,10000000,Released,,149,2.082E+00,te,,false,"Venky Mama is a 2019 Indian Telugu-language action comedy film produced by D. Suresh Babu under Suresh Productions banner and directed by K. S. Ravindra. The film stars Venkatesh, Akkineni Naga Chaitanya, Raashi Khanna, Payal Rajput in the lead roles and music composed by S. Thaman.",తెలుగు,India,Suresh Productions,"Family,Comedy,Drama,Action"
279449,Gopala Gopala,2015-01-10,500,100,Released,,153,1.506E+00,te,,false,"Gopala Rao, an atheist, finds himself in the midst of crises. When Govinda Hari enters his home, Rao's life changes in miraculous ways.",తెలుగు,India,"Suresh Productions,Northstar Entertainment","Comedy,Romance,Fantasy"
