id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
291270,Anomalisa,2015-12-30,8000000,5659286,Released,Welcome to the Kaufman surreal-neorealism tale in a dull world of sameness.,90,1.2006E+01,en,http://www.anomalisa.com/,false,An inspirational speaker becomes reinvigorated after meeting a lively woman who shakes up his mundane existence.,English,United States of America,"Starburns Industries,Harmonius Claptrap,Snoot Entertainment","Animation,Comedy,Drama,Romance"
209451,Jersey Boys,2014-06-05,40000000,67347013,Released,,134,1.1757E+01,en,,false,"A musical biopic of the Four Seasons—the rise, the tough times and personal clashes, and the ultimate triumph of a group of friends whose music became symbolic of a generation. Far from a mere tribute concert, it gets to the heart of the relationships at the centre of the group, with a special focus on frontman Frankie Valli, the small kid with the big falsetto.",English,United States of America,Warner Bros. Pictures,"Music,Drama"
11132,Confessions of a Teenage Drama Queen,2004-02-17,15000000,29331068,Released,She's making a scene over everything.,89,1.0156E+01,en,,false,"When the teenager Mary Elizabeth Steppe, a.k.a. Lola, moves with her mother and two younger twin sisters from New York to the suburb of Dellwood, New Jersey, she has the feeling that her cultural and entertaining world ended. While in school, the displaced Lola becomes close friend of the unpopular Ella, who is also a great fan of the her favorite rock band Sidarthur. However, the most popular girl in the school, Carla Santini, disputes the lead role in an adaptation of Pygmalion with Lola and also the leadership of their mates. When the last concert of Sidarthur is sold-out, Lola plans with Ella to travel to New York and buy the tickets from scalpers. However, the girls get into trouble while helping the lead singer and Lola's idol Stu Wolf, changing their lives forever.",English,"Germany,United States of America",Walt Disney Pictures,Comedy
277685,Unfriended,2015-04-17,1000000,62882090,Released,"Online, your memories last forever. But so do your mistakes.",82,1.1971E+01,en,,false,"While video chatting one night, six high school friends receive a Skype message from a classmate who killed herself exactly one year ago. At first they think it's a prank, but when the girl starts revealing the friends' darkest secrets, they realize they are dealing with something out of this world, something that wants them dead.",English,United States of America,"Bazelevs Production,Blumhouse Productions,Universal Pictures","Horror,Thriller"
152760,The Monuments Men,2014-01-24,70000000,154984035,Released,It was the greatest art heist in history,118,1.1724E+01,en,http://www.monumentsmen.com/,false,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?","English,Deutsch,Pусский,Français","Germany,United States of America","Studio Babelsberg,Columbia Pictures,Fox 2000 Pictures,Obelisk Productions,Smoke House Pictures","War,Drama,History,Action"
112949,Safe Haven,2013-02-07,28000000,97594140,Released,You know it when you find it,115,1.1634E+01,en,,false,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.","English,Português",United States of America,"Relativity Media,Temple Hill Entertainment",Romance
613,Downfall,2004-09-08,18339750,92180910,Released,"April 1945, a nation awaits its... Downfall",156,1.0149E+01,de,,false,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.","Magyar,Deutsch,Pусский","Austria,Germany,Italy","Rai Cinema,Constantin Film,NDR,ORF,Degeto Film,EOS Entertainment,Westdeutscher Rundfunk","Drama,History,War"
285783,The Walk,2015-09-30,35000000,61181942,Released,Dream High.,123,1.197E+01,en,http://www.sonypictures.com/movies/thewalk/,false,The story of French high-wire artist Philippe Petit's attempt to cross the Twin Towers of the World Trade Center in 1974.,"Français,English",United States of America,"TriStar Pictures,ImageMovers,Sony Pictures","Adventure,Drama,Thriller"
36243,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",2001-12-15,9400000,20000000,Released,The God of Destruction Godzilla lands in Japan!,105,9.771E+00,ja,,false,"Godzilla has become a distant memory for most of Japan after nearly half a century of peace. Decades later the destruction of a US nuclear submarine signifies the possible return of Godzilla. As this occurs, fictional documentarian Yuri Tachibana discovers the legend of the guardian monsters. The three ancient guardians must awaken to protect Japan against a vengeful Godzilla.",日本語,Japan,"Toho Pictures, Inc.","Adventure,Action,Drama,Fantasy,Science Fiction"
68727,Trance,2013-03-27,20000000,24261569,Released,Don't be a hero.,101,1.1622E+01,en,,false,A violent gang enlists the help of a hypnotherapist in an attempt to locate a painting which somehow vanished in the middle of a heist.,"English,Français","United Kingdom,France","Pathé!,Decibel Films,Film4 Productions,Cloud Eight Films","Thriller,Crime,Drama,Mystery"
284293,Still Alice,2014-12-05,5000000,43884652,Released,Live in the moment.,101,1.1721E+01,en,,false,"Alice Howland, happily married with three grown children, is a renowned linguistics professor who starts to forget words. When she receives a devastating diagnosis, Alice and her family find their bonds tested.",English,United States of America,"Shriver Films,Killer Films,Big Indie Pictures,BSM Studio,Lutzus-Brown,Backup Media",Drama
17483,Shelter,2007-06-16,500000,142666,Released,Home is where you least expect to find it,97,1.0554E+01,en,,false,"Forced to give up his dreams of art school, Zach works dead-end jobs to support his sister and her son. Questioning his life, he paints, surfs and hangs out with his best friend, Gabe. When Gabe's older brother returns home for the summer, Zach suddenly finds himself drawn into a relationship he didn't expect.",English,United States of America,GP Pictures,"Drama,Romance"
12658,Someone Like You...,2001-03-30,23000000,38689940,Released,The story about the one that got away and the one she never saw coming.,97,9.769E+00,en,,false,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.",English,United States of America,"Lynda Obst Productions,Fox 2000 Pictures","Comedy,Romance"
257091,Get Hard,2015-03-26,40000000,111811453,Released,An education in incarceration.,100,1.1896E+01,en,,false,"When obscenely rich hedge-fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other.",English,United States of America,"Gary Sanchez Productions,Warner Bros. Pictures",Comedy
64807,Grudge Match,2013-12-25,40000000,44907260,Released,DeNiro vs Stallone,113,1.1576E+01,en,,false,A pair of aging boxing rivals are coaxed out of retirement to fight one final bout -- 30 years after their last match.,English,United States of America,"Gerber Pictures,Warner Bros. Pictures",Comedy
412988,The Happytime Murders,2018-08-22,40000000,27506452,Released,No Sesame. All street.,91,1.3769E+01,en,https://www.thehappytimemurders.movie/,false,"In a world where human beings and puppets live together, when the members of the cast of a children's television show aired during the 1990s begin to get murdered one by one, puppet Phil Philips, a former LAPD detective who fell in disgrace and turned into a private eye, takes on the case at the request of his old boss in order to assist detective Edwards, who was his partner in the past.",English,"China,United States of America","STX Entertainment,Black Bear Pictures,Henson Alternative,On The Day Productions,Huayi Brothers","Action,Comedy,Crime"
400157,Wonder Park,2019-03-14,100000000,119559110,Released,,86,1.6292E+01,en,https://www.paramount.com/movies/wonder-park,false,"A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.",English,"Spain,United States of America","Nickelodeon Movies,Paramount Animation,Ilion Animation Studios,Paramount","Comedy,Animation,Adventure,Family,Fantasy"
265177,Mommy,2014-05-22,4900000,3494070,Released,Loving people doesn't save them,138,1.1628E+01,fr,,false,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.","Français,English",Canada,"Téléfilm Canada,Metafilms,Super Écran,SODEC",Drama
9815,Goal! II: Living the Dream,2007-02-09,10000000,7864905,Released,,115,1.0529E+01,en,,false,"Tempted away from Newcastle United to join Real Madrid, rising star Santiago Munez finds this latest change of fortune the greatest challenge yet - personally as well as professionally. He is reunited with Gavin Harris, though they must compete to be on the team, and estranged from fiancee Roz, whose nursing career keeps her back home.","Español,English",United Kingdom,Impala,Drama
39939,Super Troopers,2001-01-18,1200000,18492362,Released,Altered State Police,100,9.767E+00,en,http://www.brokenlizard.com/movies/supertroopers/,false,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory.",English,United States of America,"Fox Searchlight Pictures,Broken Lizard Industries,Jersey Shore,Cataland Films,Árpád Productions","Comedy,Crime,Mystery"
228205,The Longest Ride,2015-04-09,34000000,63013281,Released,Two couples. Two love stories. One epic tale.,128,1.186E+01,en,,false,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,English,United States of America,"Fox 2000 Pictures,Temple Hill Entertainment","Drama,Romance"
157386,The Spectacular Now,2013-08-02,2500000,6854611,Released,,95,1.1489E+01,en,http://spectacularnowmovie.com/,false,"Sutter, a popular party animal unexpectedly meets the introverted Aimee after waking up on a stranger's lawn. As Sutter deals with the problems in his life and Aimee plans for her future beyond school, an unexpected romance blossoms between them.",English,United States of America,"Global Produce,21 Laps Entertainment,Andrew Lauren Productions (ALP)","Comedy,Drama,Romance"
11283,Nanny McPhee,2005-10-21,25000000,123276807,Released,You'll learn to love her. Warts and all.,97,1.0363E+01,en,,false,"Widower Cedric Brown hires Nanny McPhee to care for his seven rambunctious children, who have chased away all previous nannies. Taunted by Simon and his siblings, Nanny McPhee uses mystical powers to instill discipline. And when the children's great-aunt and benefactor, Lady Adelaide Stitch, threatens to separate the kids, the family pulls together under the guidance of Nanny McPhee.",English,"France,United Kingdom,United States of America","Nanny McPhee Productions,Universal Pictures,Working Title Films,Three Strange Angels,Metro-Goldwyn-Mayer,StudioCanal","Fantasy,Comedy,Family"
12253,Biker Boyz,2003-01-31,24000000,23510601,Released,Survival of the fastest.,110,1.0003E+01,en,,false,"A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets.",English,United States of America,DreamWorks Pictures,"Action,Drama"
454458,UglyDolls,2019-05-01,45000000,27530241,Released,Things are about to get Ugly,87,1.6282E+01,en,http://www.stxfilms.com/uglydolls,false,"In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child.",English,"Canada,China,United States of America","STX Entertainment,Huaxia Film Distribution,Shanghai Alibaba Pictures","Animation,Comedy,Family,Adventure,Fantasy,Music"
457136,Mary Queen of Scots,2018-12-07,25000000,37807625,Released,Bow to No One,124,1.3763E+01,en,http://www.focusfeatures.com/mary-queen-of-scots/,false,"In 1561, Mary Stuart, widow of the King of France, returns to Scotland, reclaims her rightful throne and menaces the future of Queen Elizabeth I as ruler of England, because she has a legitimate claim to the English throne. Betrayals, rebellions, conspiracies and their own life choices imperil both Queens. They experience the bitter cost of power, until their tragic fate is finally fulfilled.","English,Français,,Latin","United States of America,United Kingdom","Focus Features,Working Title Films,Perfect World Pictures","Drama,History"
243683,Step Up All In,2014-07-16,45000000,86165646,Released,Every Step Has Led To This,112,1.162E+01,en,http://stepupmovie.com/,false,"All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",English,United States of America,"Summit Entertainment,Offspring Entertainment","Romance,Drama,Music"
266294,Sisters,2015-12-18,30000000,105011053,Released,Big sisters don't always know best.,118,1.1818E+01,en,http://www.sistersfilm.com/,false,Two disconnected sisters are summoned to clean out their childhood bedrooms before their parents sell their family home.,English,United States of America,Little Stranger,Comedy
122081,Spring Breakers,2013-01-24,5000000,31724284,Released,A little sun can bring out your dark side.,94,1.1489E+01,en,http://www.springbreakersmovie.com/,false,"After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.",English,"France,United States of America","Iconoclast,Rabbit Bandini Productions,Division Films,Muse Productions,O' Salvation,MJZ,Pop Films,Radar Pictures","Drama,Crime"
12142,Alone in the Dark,2005-01-28,20000000,10442808,Released,Can mankind defeat the army of darkness unleashed by an ancient evil cult?,96,1.0319E+01,en,,false,"Edward Carnby is a private investigator specializing in unexplainable supernatural phenomena. His cases delve into the dark corners of the world, searching for truth in the occult remnants of ancient civilizations. Now, the greatest mystery of his past is about to become the most dangerous case he has ever faced.","English,Português","Canada,Germany,United States of America","Boll Kino Beteiligungs GmbH & Co. KG,Brightlight Pictures,Herold Productions,Infogrames Entertainment,AITD Productions","Action,Fantasy,Horror,Thriller"
426563,Holmes & Watson,2018-12-25,42000000,40462793,Released,Holmies,90,1.3758E+01,en,https://www.holmesandwatson.movie/,false,"Detective Sherlock Holmes and Dr. John Watson join forces to investigate a murder at Buckingham Palace. They soon learn that they have only four days to solve the case, or the queen will become the next victim.",English,United States of America,"Mosaic,Columbia Pictures,Gary Sanchez Productions,Mimran Schur Pictures,Mosaic Media Group","Mystery,Adventure,Comedy,Crime"
10720,Down with Love,2003-05-08,35000000,20298207,Released,The ultimate catch has met his match,101,9.974E+00,en,,false,"In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.",English,"Germany,United States of America","Fox 2000 Pictures,Regency Enterprises,Jinks/Cohen Company,Epsilon Motion Pictures,Mediastream Dritte Film","Comedy,Romance"
9557,Boat Trip,2002-10-01,20000000,8586376,Released,"... once you're on, you'll want to get off...",94,9.623E+00,en,,false,"Two straight men mistakenly end up on a ""gays only"" cruise.","English,Español,svenska","Germany,United States of America","Artisan Entertainment,Motion Picture Corporation of America",Comedy
1619,The Way of the Gun,2000-09-08,8500000,19125401,Released,,119,9.18E+00,en,,false,Two criminal drifters without sympathy get more than they bargained for after kidnapping and holding for ransom the surrogate mother of a powerful and shady man.,"Español,English",United States of America,,"Action,Crime,Drama,Thriller"
256274,"As Above, So Below",2014-08-14,5000000,40100000,Released,The only way out is down.,93,1.1597E+01,en,http://www.asabovesobelowmovie.com/,false,"When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",English,"France,United States of America","Brothers Dowdle Productions,Legendary Entertainment,Universal Pictures","Horror,Thriller"
19084,Johnson Family Vacation,2004-04-07,12000000,31179516,Released,Take the ride.,97,1.0105E+01,en,,false,"AAA can't help the roadside emergency that is the JOHNSON FAMILY VACATION. Even the on-board navigation system has a meltdown on Nate Johnson and his family's cross-country trek to their annual family reunion/grudge match. Reluctantly along for the ride are Nate's wife, who's only in it for the kids; their rapper-wannabe son; their teenage daughter who's fashioned herself as the next Lolita; and their youngest, whose imaginary dog Nate just can't seem to keep track of. Can the Johnsons survive each other and all the obstacles the road throws at them to make it to Caruthersville, Missouri? Can they find Missouri?",English,United States of America,"Fox Searchlight Pictures,Hallway Pictures,A Bird and a Bear Entertainment,Catch Productions","Comedy,Family"
10972,Session 9,2001-08-10,1500000,373967,Released,Fear is a place.,100,9.666E+00,en,,false,Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.,English,United States of America,"USA Films,Scout Productions,October Films","Horror,Mystery"
10294,Vacancy,2007-04-20,19000000,35300645,Released,Once you've checked in... The terror begins.,80,1.0465E+01,en,,false,"A young married couple becomes stranded at an isolated motel and find hidden video cameras in their room. They realize that unless they escape, they'll be the next victims of a snuff film.",English,United States of America,"Screen Gems,Hal Lieberman Company","Horror,Thriller"
13499,"Yours, Mine & Ours",2005-11-23,45000000,72028752,Released,"18 kids, one house, no way.",90,1.0302E+01,en,,false,"Admiral Frank Beardsley returns to New London to run the Coast Guard Academy, his last stop before a probable promotion to head the Guard. A widower with eight children, he runs a loving but tight ship, with charts and salutes. The kids long for a permanent home. Helen North is a free spirit, a designer whose ten children live in loving chaos, with occasional group hugs. Helen and Frank, high school sweethearts, reconnect at a reunion, and it's love at first re-sighting. They marry on the spot. Then the problems start as two sets of kids, the free spirits and the disciplined preppies, must live together. The warring factions agree to work together to end the marriage.",English,United States of America,"Nickelodeon Movies,O.N.C. Entertainment,Robert Simonds Productions,Time Productions,Columbia Pictures,Sony Pictures,Paramount,Metro-Goldwyn-Mayer","Comedy,Family,Romance"
505058,Unfriended: Dark Web,2018-07-19,1000000,9602624,Released,Death wants some face time.,93,1.3732E+01,en,http://www.unfriended-darkweb.com,false,"​When a 20-something finds a cache of hidden files on his new laptop, he and his friends are unwittingly thrust into the depths of the dark web. They soon discover someone has been watching their every move and will go to unimaginable lengths to protect the dark web.","English,Italiano",United States of America,"Universal Pictures,Bazelevs Production,Blumhouse Productions",Horror
10985,The New Guy,2002-05-10,13000000,31167388,Released,A zero will rise.,88,9.612E+00,en,http://www.sonypictures.com/movies/thenewguy/,false,"Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?","English,Español",United States of America,"Bedlam Pictures,Revolution Studios,Frontier Pictures","Comedy,Family"
193612,The Quiet Ones,2014-04-01,200000,17834867,Released,A shocking experiment. An unspeakable evil.,98,1.1451E+01,en,,false,"A university student and some classmates are recruited to carry out a private experiment -- to create a poltergeist. Their subject: an alluring, but dangerously disturbed young woman. Their quest: to explore the dark energy that her damaged psyche might manifest. As the experiment unravels along with their sanity, the rogue PHD students, led by their determined professor, are soon confronted with a terrifying reality: they have triggered an unspeakable force with a power beyond all explanation.",English,"United Kingdom,United States of America","Hammer Film Productions,Exclusive Media,Travelling Picture Show Company",Horror
1378,Shortbus,2006-05-20,2000000,5179037,Released,Open Your Mind. And Everything Else.,101,1.0774E+01,en,,false,"A group of New Yorkers caught up in their romantic/sexual milieu converge at Shortbus, an underground Brooklyn salon infamous for its blend of art, music, politics, and carnality, and loosely inspired by various underground NYC gatherings that took place in the early 2000s. Here, gay couple Jamie (PJ DeBoy) and James (Paul Dawson) meet Ceth (Jay Brannan), a young ex-model and aspiring singer.",English,United States of America,"Fortissimo Films,Process Productions,Q Television","Romance,Drama,Comedy"
280217,The Lego Movie 2: The Second Part,2019-01-26,100000000,190514361,Released,They come in pieces,106,1.6151E+01,en,http://www.thelegomovie.com,false,"It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",English,United States of America,"Vertigo Entertainment,Lin Pictures,LEGO,Animal Logic,Warner Animation Group,Warner Bros. Pictures,Lord Miller","Action,Adventure,Animation,Comedy,Family,Science Fiction,Fantasy"
11052,Yu-Gi-Oh! The Movie,2004-08-13,20000000,29170410,Released,Everything else was just practice!,90,1.0095E+01,en,http://yugioh.warnerbros.com/,false,"After the conclusion of the Battle City Tournament, deep below the sands of Egypt, an ancient evil has awakened. Anubis, who was defeated centuries ago by Yugi’s mysterious alter ego – the ancient Pharaoh – has returned for revenge. Wielding the power of the Eighth Millennium Item, Anubis is determined to destroy Yugi and take over the world.",English,"Japan,United States of America","Toho Company, Ltd.,4 Kids Entertainment,Kids' WB,Konami,Nihon Ad Systems (NAS),Shueisha,Studio Gallop,TV Tokyo","Adventure,Fantasy,Animation,Action,Comedy,Thriller,Science Fiction,Family"
111190,Adore,2013-04-03,16000000,1575749,Released,,100,1.1463E+01,en,,false,"Lil and Roz are two lifelong friends, having grown up together as neighbors in an idyllic beach town. As adults, their sons have developed a friendship as strong as that which binds their mothers. One summer, all four are confronted by simmering emotions that have been mounting between them, and each find unexpected happiness in relationships that cross the bounds of convention.",English,"France,Australia","Gaumont,Screen Australia,Ciné@,Hopscotch Features,Mon Voisin Productions,Screen NSW,Canal+,France 2 Cinéma,France Télévisions",Drama
261392,American Ultra,2015-08-19,28000000,27139524,Released,Everyone's getting smoked.,96,1.1752E+01,en,,false,"Mike is an unmotivated stoner whose small-town life with his live-in girlfriend, Phoebe, is suddenly turned upside down.  Unbeknownst to him, Mike is actually a highly trained, lethal sleeper agent. In the blink of an eye, as his secret past comes back to haunt him, Mike is thrust into the middle of a deadly government operation and is forced to summon his inner action-hero in order to survive.",English,"Switzerland,United States of America","Merced Media Partners,Lionsgate,The Bridge Finance Company,Circle of Confusion,FilmNation Entertainment,Likely Story,PalmStar Media","Comedy,Action"
50348,The Lincoln Lawyer,2011-03-17,40000000,85412898,Released,This Case is a Dangerous Game of Life and Death,119,1.1125E+01,en,http://www.thelincolnlawyermovie.com/,false,A lawyer conducts business from the back of his Lincoln town car while representing a high-profile client in Beverly Hills.,English,United States of America,"Sidney Kimmel Entertainment,Lionsgate,Lakeshore Entertainment","Crime,Drama,Thriller"
35056,Date Night,2010-04-08,55000000,152263880,Released,One ordinary couple. One little white lie.,97,1.0964E+01,en,http://www.datenight-movie.com/,false,"Phil and Claire Foster fear that their mild-mannered relationship may be falling into a stale rut. During their weekly date night, their dinner reservation leads to their being mistaken for a couple of thieves—and now a number of unsavoury characters want Phil and Claire killed.","עִבְרִית,English",United States of America,"Dune Entertainment,21 Laps Entertainment,20th Century Fox",Comedy
433808,The Ritual,2017-10-11,10000000,1785977,Released,Your Darkest Dream Awaits You,94,1.3115E+01,en,,false,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.","English,svenska","Canada,United Kingdom","Entertainment One,The Imaginarium","Horror,Thriller"
17473,The Room,2003-06-27,6000000,1800,Released,Can you ever really trust anyone?,99,9.919E+00,en,http://www.theroommovie.com/,false,"Johnny is a successful banker with great respect for and dedication to the people in his life, especially his future wife Lisa. The happy-go-lucky guy sees his world fall apart when his friends begin to betray him one-by-one.",English,United States of America,"Chloe Productions,TPW Films,Wiseau-Films","Drama,Romance"
13971,Wild Child,2008-08-15,20000000,21972336,Released,New Girl. New School. New Rules.,98,1.1049E+01,en,,false,Rebellious 16 year old Poppy from Mailibu is sent to an English boarding school. Realising her Father isn't coming back to rescue her she tries to get expelled.,English,"France,United Kingdom,United States of America","Universal Pictures,Relativity Media,Working Title Films,StudioCanal","Comedy,Drama,Romance"
9266,Blue Crush,2002-08-08,25000000,51842679,Released,"Three Friends, One Passion, No Limits.",104,9.609E+00,en,,false,"Nothing gets between Anne Marie and her board. Living in a beach shack with three roommates, she is up before dawn every morning to conquer the waves and count the days until the Pipe Masters competition. Having transplanted herself to Hawaii with no one's blessing but her own, Anne Marie finds all she needs in the adrenaline-charged surf scene - until pro quarterback Matt Tollman comes along...",English,"Germany,United States of America","Shutt/Jones Productions,Universal Pictures,Imagine Entertainment,Mikona Productions GmbH & Co. KG","Adventure,Romance,Drama"
9954,The Covenant,2006-09-08,20000000,37597471,Released,Only the power of Hell can help them.,97,1.0768E+01,en,,false,Four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. Another great force they must contend with is the jealousy and suspicion that threatens to tear them apart.,English,United States of America,"Screen Gems,Lakeshore Entertainment","Fantasy,Horror"
1613,The 51st State,2001-12-07,28,14,Released,Nice Wheels. Dirty Deals. And One Mean Mother In A Kilt.,93,9.657E+00,en,,false,"Elmo McElroy is a streetwise American master chemist who heads to England to sell his special new formula - a powerful, blue concoction guaranteed to take you to 'the 51st state.' McElroy's new product delivers a feeling 51 times more powerful than any thrill, any pleasure, any high in history. But his plans for a quick, profitable score go comically awry when he gets stuck in Liverpool with an unlikely escort and his ex-girlfriend and becomes entangled in a bizarre web of double-dealing and double-crosses.",English,"Canada,United Kingdom","The Film Consortium,Alliance Atlantis Communications,Momentum Films,National Lottery,Fifty First Films,Artists Production Group (APG),The Canadian Film or Video Production Tax Credit (CPTC),Film Council,Focus Features","Thriller,Action,Comedy,Crime"
321741,Concussion,2015-11-12,35000000,50363790,Released,Even Legends Need a Hero,123,1.1716E+01,en,http://www.sonypictures.com/movies/concussion/,false,"A dramatic thriller based on the incredible true David vs. Goliath story of American immigrant Dr. Bennet Omalu, the brilliant forensic neuropathologist who made the first discovery of CTE, a football-related brain trauma, in a pro player and fought for the truth to be known. Omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world.",English,"Australia,United States of America,United Kingdom","Village Roadshow Pictures,Columbia Pictures,The Cantillon Company,LStar Capital,Scott Free Productions,The Shuman Company,Sony Pictures",Drama
62206,30 Minutes or Less,2011-08-11,28000000,40547440,Released,A lot can happen in 30 minutes.,83,1.1123E+01,en,http://30minutesorless.com/,false,"Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and advise him that he has mere hours to rob a bank or else...","English,Deutsch,Español","United States of America,Germany,Canada",Columbia Pictures,"Action,Adventure,Comedy"
33909,Wall Street: Money Never Sleeps,2010-09-02,70000000,134748021,Released,Gordon never gives up.,133,1.0956E+01,en,http://www.wallstreetmoneyneversleeps.com/,false,"As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.",English,United States of America,"Edward R. Pressman Film,Dune Entertainment III,Dune Entertainment,20th Century Fox","Drama,Crime"
11661,Joyeux Noel,2005-11-09,22000000,17709155,Released,Without an enemy there can be no war.,116,1.0255E+01,fr,,false,"France, 1914, during World War I. On Christmas Eve, an extraordinary event takes place in the bloody no man's land that the French and the Scots dispute with the Germans…","Deutsch,Français,Latin,English","Belgium,France,Germany,Romania,United Kingdom","Senator Film,Media Pro Pictures,The Bureau,Artémis Productions,Les Productions de la Guéville,TF1 Films Production,Nord-Ouest Films,Canal+,Ciné Cinéma","Drama,War,Romance,History"
1588,Bring It On,2000-08-25,28000000,90449929,Released,May the best moves win.,98,9.146E+00,en,https://www.uphe.com/movies/bring-it-on,false,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",English,United States of America,Beacon Communications,Comedy
21925,Naqoyqatsi,2002-09-02,3000000,13308,Released,America is test-driving the future,89,9.596E+00,en,,false,A visual montage portrait of our contemporary world dominated by gobalized technology and violence.,English,United States of America,"Santa Fe Institute for Regional Education,Qatsi Productions,IRE Productions,Miramax","Documentary,Drama,Music,Thriller"
10646,Tomcats,2001-03-30,11000000,23430766,Released,The Last Man Standing Gets The Kitty.,95,9.645E+00,en,,false,"College buddies chip in and promise that the group's last unmarried man will collect a cash pot. Seven years later, the kitty is worth $500,000 -- money Michael needs to pay a gambling debt. Problem is, the only other single guy is a hopeless womanizer!",English,United States of America,"Revolution Studios,Columbia Pictures","Comedy,Romance"
7183,Perfect Stranger,2007-04-12,60795000,73090611,Released,How Far Would You Go To Keep A Secret?,109,1.0437E+01,en,,false,"A journalist goes undercover to ferret out businessman Harrison Hill as her best friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.","Český,English,Português",United States of America,"Columbia Pictures,Revolution Studios",Thriller
37931,MacGruber,2010-05-21,10000000,9322895,Released,He's the ultimate tool.,90,1.0932E+01,en,http://iamrogue.com/macgruber/,false,"Ex-special operative MacGruber is called back into action to take down his archenemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, DC.","English,Pусский",United States of America,"Relativity Media,Michaels-Goldwyn","Action,Adventure,Comedy"
